"","ARmaior","Armenor","NomeMunic","Total","ano"
"4562","SANTA CATARINA",4209706,"Lebon Régis - SC",11926.02432,2020
"4563","SANTA CATARINA",4209805,"Leoberto Leal - SC",3168.147399,2020
"4564","SANTA CATARINA",4209854,"Lindóia do Sul - SC",4452.45675,2020
"4565","SANTA CATARINA",4209904,"Lontras - SC",12427.6598,2020
"4566","SANTA CATARINA",4210001,"Luiz Alves - SC",13467.33077,2020
"4567","SANTA CATARINA",4210035,"Luzerna - SC",5535.89068,2020
"4568","SANTA CATARINA",4210050,"Macieira - SC",1821.332301,2020
"4569","SANTA CATARINA",4210100,"Mafra - SC",54724.85821,2020
"4570","SANTA CATARINA",4210209,"Major Gercino - SC",3480.28288,2020
"4571","SANTA CATARINA",4210308,"Major Vieira - SC",8071.89544,2020
"4572","SANTA CATARINA",4210407,"Maracajá - SC",7358.11654,2020
"4573","SANTA CATARINA",4210506,"Maravilha - SC",25678.48687,2020
"4574","SANTA CATARINA",4210555,"Marema - SC",1932.836317,2020
"4575","SANTA CATARINA",4210605,"Massaranduba - SC",16740.18258,2020
"4576","SANTA CATARINA",4210704,"Matos Costa - SC",2728.785324,2020
"4577","SANTA CATARINA",4210803,"Meleiro - SC",6972.27752,2020
"4578","SANTA CATARINA",4210852,"Mirim Doce - SC",2373.474394,2020
"4579","SANTA CATARINA",4210902,"Modelo - SC",4102.245016,2020
"4580","SANTA CATARINA",4211009,"Mondaí - SC",11803.81586,2020
"4581","SANTA CATARINA",4211058,"Monte Carlo - SC",9739.45969,2020
"4582","SANTA CATARINA",4211108,"Monte Castelo - SC",8315.03467,2020
"4583","SANTA CATARINA",4211207,"Morro da Fumaça - SC",17689.37873,2020
"4584","SANTA CATARINA",4211256,"Morro Grande - SC",2948.50948,2020
"4585","SANTA CATARINA",4211306,"Navegantes - SC",91525.7441,2020
"4586","SANTA CATARINA",4211405,"Nova Erechim - SC",4879.027309,2020
"4587","SANTA CATARINA",4211454,"Nova Itaberaba - SC",4208.077256,2020
"4588","SANTA CATARINA",4211504,"Nova Trento - SC",14633.96692,2020
"4589","SANTA CATARINA",4211603,"Nova Veneza - SC",15033.49484,2020
"4590","SANTA CATARINA",4211652,"Novo Horizonte - SC",2495.152144,2020
"4591","SANTA CATARINA",4211702,"Orleans - SC",22475.07062,2020
"4592","SANTA CATARINA",4211751,"Otacílio Costa - SC",18635.75675,2020
"4593","SANTA CATARINA",4211801,"Ouro - SC",7303.76105,2020
"4594","SANTA CATARINA",4211850,"Ouro Verde - SC",2277.964958,2020
"4595","SANTA CATARINA",4211876,"Paial - SC",1616.290794,2020
"4596","SANTA CATARINA",4211892,"Painel - SC",2365.457914,2020
"4597","SANTA CATARINA",4211900,"Palhoça - SC",179398.6285,2020
"4598","SANTA CATARINA",4212007,"Palma Sola - SC",7476.01408,2020
"4599","SANTA CATARINA",4212056,"Palmeira - SC",2600.632063,2020
"4600","SANTA CATARINA",4212106,"Palmitos - SC",15736.6306,2020
"4601","SANTA CATARINA",4212205,"Papanduva - SC",18746.76389,2020
"4602","SANTA CATARINA",4212239,"Paraíso - SC",3555.342387,2020
"4603","SANTA CATARINA",4212254,"Passo de Torres - SC",9082.543747,2020
"4604","SANTA CATARINA",4212270,"Passos Maia - SC",4190.108767,2020
"4605","SANTA CATARINA",4212304,"Paulo Lopes - SC",7359.54724,2020
"4606","SANTA CATARINA",4212403,"Pedras Grandes - SC",3635.94261,2020
"4607","SANTA CATARINA",4212502,"Penha - SC",34438.84984,2020
"4608","SANTA CATARINA",4212601,"Peritiba - SC",2795.26554,2020
"4609","SANTA CATARINA",4212650,"Pescaria Brava - SC",9869.06308,2020
"4610","SANTA CATARINA",4212700,"Petrolândia - SC",5908.64929,2020
"4611","SANTA CATARINA",4212809,"Balneário Piçarras - SC",25405.09463,2020
"4612","SANTA CATARINA",4212908,"Pinhalzinho - SC",21033.06518,2020
"4613","SANTA CATARINA",4213005,"Pinheiro Preto - SC",3471.794521,2020
"4614","SANTA CATARINA",4213104,"Piratuba - SC",4280.29387,2020
"4615","SANTA CATARINA",4213153,"Planalto Alegre - SC",2767.516639,2020
"4616","SANTA CATARINA",4213203,"Pomerode - SC",34141.34432,2020
"4617","SANTA CATARINA",4213302,"Ponte Alta - SC",4716.5095,2020
"4618","SANTA CATARINA",4213351,"Ponte Alta do Norte - SC",3474.614222,2020
"4619","SANTA CATARINA",4213401,"Ponte Serrada - SC",11437.06939,2020
"4620","SANTA CATARINA",4213500,"Porto Belo - SC",22764.795,2020
"4621","SANTA CATARINA",4213609,"Porto União - SC",34521.08295,2020
"4622","SANTA CATARINA",4213708,"Pouso Redondo - SC",17816.61302,2020
"4623","SANTA CATARINA",4213807,"Praia Grande - SC",7306.58253,2020
"4624","SANTA CATARINA",4213906,"Presidente Castello Branco - SC",1526.245748,2020
"4625","SANTA CATARINA",4214003,"Presidente Getúlio - SC",17570.16951,2020
"4626","SANTA CATARINA",4214102,"Presidente Nereu - SC",2291.986605,2020
"4627","SANTA CATARINA",4214151,"Princesa - SC",2951.727923,2020
"4628","SANTA CATARINA",4214201,"Quilombo - SC",9719.9996,2020
"4629","SANTA CATARINA",4214300,"Rancho Queimado - SC",2889.967728,2020
"4630","SANTA CATARINA",4214409,"Rio das Antas - SC",6218.716825,2020
"4631","SANTA CATARINA",4214508,"Rio do Campo - SC",5986.100651,2020
"4632","SANTA CATARINA",4214607,"Rio do Oeste - SC",7372.32647,2020
"4633","SANTA CATARINA",4214706,"Rio dos Cedros - SC",11660.47031,2020
"4634","SANTA CATARINA",4214805,"Rio do Sul - SC",71232.29865,2020
"4635","SANTA CATARINA",4214904,"Rio Fortuna - SC",4608.272203,2020
"4636","SANTA CATARINA",4215000,"Rio Negrinho - SC",40819.08024,2020
"4637","SANTA CATARINA",4215059,"Rio Rufino - SC",2502.712746,2020
"4638","SANTA CATARINA",4215075,"Riqueza - SC",4580.69693,2020
"4639","SANTA CATARINA",4215109,"Rodeio - SC",11406.99639,2020
"4640","SANTA CATARINA",4215208,"Romelândia - SC",4828.481523,2020
"4641","SANTA CATARINA",4215307,"Salete - SC",7508.90246,2020
"4642","SANTA CATARINA",4215356,"Saltinho - SC",3803.642439,2020
"4643","SANTA CATARINA",4215406,"Salto Veloso - SC",4674.371654,2020
"4644","SANTA CATARINA",4215455,"Sangão - SC",13254.63768,2020
"4645","SANTA CATARINA",4215505,"Santa Cecília - SC",16580.17326,2020
"4646","SANTA CATARINA",4215554,"Santa Helena - SC",2265.153725,2020
"4647","SANTA CATARINA",4215604,"Santa Rosa de Lima - SC",2142.508831,2020
"4648","SANTA CATARINA",4215653,"Santa Rosa do Sul - SC",8250.80566,2020
"4649","SANTA CATARINA",4215679,"Santa Terezinha - SC",8642.312948,2020
"4650","SANTA CATARINA",4215687,"Santa Terezinha do Progresso - SC",2614.124934,2020
"4651","SANTA CATARINA",4215695,"Santiago do Sul - SC",1379.20749,2020
"4652","SANTA CATARINA",4215703,"Santo Amaro da Imperatriz - SC",24237.35263,2020
"4653","SANTA CATARINA",4215752,"São Bernardino - SC",2387.990695,2020
"4654","SANTA CATARINA",4215802,"São Bento do Sul - SC",83320.61202,2020
"4655","SANTA CATARINA",4215901,"São Bonifácio - SC",2878.226808,2020
"4656","SANTA CATARINA",4216008,"São Carlos - SC",11263.48587,2020
"4657","SANTA CATARINA",4216057,"São Cristovão do Sul - SC",5557.556165,2020
"4658","SANTA CATARINA",4216107,"São Domingos - SC",9372.38872,2020
"4659","SANTA CATARINA",4216206,"São Francisco do Sul - SC",54517.85325,2020
"4660","SANTA CATARINA",4216255,"São João do Oeste - SC",6168.68235,2020
"4661","SANTA CATARINA",4216305,"São João Batista - SC",46192.18152,2020
"4662","SANTA CATARINA",4216354,"São João do Itaperiú - SC",3740.657135,2020
"4663","SANTA CATARINA",4216404,"São João do Sul - SC",7163.10812,2020
"4664","SANTA CATARINA",4216503,"São Joaquim - SC",26547.00882,2020
"4665","SANTA CATARINA",4216602,"São José - SC",246946.0185,2020
"4666","SANTA CATARINA",4216701,"São José do Cedro - SC",13505.23722,2020
"4667","SANTA CATARINA",4216800,"São José do Cerrito - SC",8308.66574,2020
"4668","SANTA CATARINA",4216909,"São Lourenço do Oeste - SC",23657.8496,2020
"4669","SANTA CATARINA",4217006,"São Ludgero - SC",13688.85039,2020
"4670","SANTA CATARINA",4217105,"São Martinho - SC",3210.295864,2020
"4671","SANTA CATARINA",4217154,"São Miguel da Boa Vista - SC",1828.167335,2020
"4672","SANTA CATARINA",4217204,"São Miguel do Oeste - SC",39924.85512,2020
"4673","SANTA CATARINA",4217253,"São Pedro de Alcântara - SC",4680.726525,2020
"4674","SANTA CATARINA",4217303,"Saudades - SC",9580.10857,2020
"4675","SANTA CATARINA",4217402,"Schroeder - SC",21109.03763,2020
"4676","SANTA CATARINA",4217501,"Seara - SC",17170.2702,2020
"4677","SANTA CATARINA",4217550,"Serra Alta - SC",3236.390434,2020
"4678","SANTA CATARINA",4217600,"Siderópolis - SC",13704.37146,2020
"4679","SANTA CATARINA",4217709,"Sombrio - SC",30369.72138,2020
"4680","SANTA CATARINA",4217758,"Sul Brasil - SC",2514.982168,2020
"4681","SANTA CATARINA",4217808,"Taió - SC",18027.97804,2020
"4682","SANTA CATARINA",4217907,"Tangará - SC",8591.1026,2020
"4683","SANTA CATARINA",4217956,"Tigrinhos - SC",1688.303867,2020
"4684","SANTA CATARINA",4218004,"Tijucas - SC",39817.48624,2020
"4685","SANTA CATARINA",4218103,"Timbé do Sul - SC",5313.31932,2020
"4686","SANTA CATARINA",4218202,"Timbó - SC",44947.00567,2020
"4687","SANTA CATARINA",4218251,"Timbó Grande - SC",7943.038787,2020
"4688","SANTA CATARINA",4218301,"Três Barras - SC",18971.57831,2020
"4689","SANTA CATARINA",4218350,"Treviso - SC",3861.741026,2020
"4690","SANTA CATARINA",4218400,"Treze de Maio - SC",7059.53741,2020
"4691","SANTA CATARINA",4218509,"Treze Tílias - SC",8069.494927,2020
"4692","SANTA CATARINA",4218608,"Trombudo Central - SC",7258.62813,2020
"4693","SANTA CATARINA",4218707,"Tubarão - SC",104927.509,2020
"4694","SANTA CATARINA",4218756,"Tunápolis - SC",4516.286989,2020
"4695","SANTA CATARINA",4218806,"Turvo - SC",12684.27991,2020
"4696","SANTA CATARINA",4218855,"União do Oeste - SC",2645.890832,2020
"4697","SANTA CATARINA",4218905,"Urubici - SC",11111.48949,2020
"4698","SANTA CATARINA",4218954,"Urupema - SC",2424.727412,2020
"4699","SANTA CATARINA",4219002,"Urussanga - SC",21401.61001,2020
"4700","SANTA CATARINA",4219101,"Vargeão - SC",3632.708858,2020
"4701","SANTA CATARINA",4219150,"Vargem - SC",2592.283897,2020
"4702","SANTA CATARINA",4219176,"Vargem Bonita - SC",4587.251397,2020
"4703","SANTA CATARINA",4219200,"Vidal Ramos - SC",6336.666761,2020
"4704","SANTA CATARINA",4219309,"Videira - SC",52295.86606,2020
"4705","SANTA CATARINA",4219358,"Vitor Meireles - SC",5016.065314,2020
"4706","SANTA CATARINA",4219408,"Witmarsum - SC",3949.212168,2020
"4707","SANTA CATARINA",4219507,"Xanxerê - SC",50797.6364,2020
"4708","SANTA CATARINA",4219606,"Xavantina - SC",3982.96625,2020
"4709","SANTA CATARINA",4219705,"Xaxim - SC",28285.99008,2020
"4710","SANTA CATARINA",4219853,"Zortéa - SC",3288.895788,2020
"4711","SANTA CATARINA",4220000,"Balneário Rincão - SC",12530.078452,2020
"4712","SÃO PAULO",3500105,"Adamantina - SP",34238.15124,2020
"4713","SÃO PAULO",3500204,"Adolfo - SP",3608.812919,2020
"4714","SÃO PAULO",3500303,"Aguaí - SP",37296.13437,2020
"4715","SÃO PAULO",3500402,"Águas da Prata - SP",7971.24338,2020
"4716","SÃO PAULO",3500501,"Águas de Lindóia - SP",18390.92064,2020
"4717","SÃO PAULO",3500550,"Águas de Santa Bárbara - SP",6052.46253,2020
"4718","SÃO PAULO",3500600,"Águas de São Pedro - SP",2965.70518,2020
"4719","SÃO PAULO",3500709,"Agudos - SP",37315.34233,2020
"4720","SÃO PAULO",3500758,"Alambari - SP",6090.87673,2020
"4721","SÃO PAULO",3500808,"Alfredo Marcondes - SP",3969.37808,2020
"4722","SÃO PAULO",3500907,"Altair - SP",4323.783569,2020
"4723","SÃO PAULO",3501004,"Altinópolis - SP",16001.27111,2020
"4724","SÃO PAULO",3501103,"Alto Alegre - SP",4140.97098,2020
"4725","SÃO PAULO",3501152,"Alumínio - SP",18729.77777,2020
"4726","SÃO PAULO",3501202,"Álvares Florence - SP",3729.24487,2020
"4727","SÃO PAULO",3501301,"Álvares Machado - SP",24388.73802,2020
"4728","SÃO PAULO",3501400,"Álvaro de Carvalho - SP",5268.045925,2020
"4729","SÃO PAULO",3501509,"Alvinlândia - SP",3339.14491,2020
"4730","SÃO PAULO",3501608,"Americana - SP",243053.2085,2020
"4731","SÃO PAULO",3501707,"Américo Brasiliense - SP",42373.66272,2020
"4732","SÃO PAULO",3501806,"Américo de Campos - SP",5902.73636,2020
"4733","SÃO PAULO",3501905,"Amparo - SP",71776.8794,2020
"4734","SÃO PAULO",3502002,"Analândia - SP",4959.061395,2020
"4735","SÃO PAULO",3502101,"Andradina - SP",55912.6532,2020
"4736","SÃO PAULO",3502200,"Angatuba - SP",25655.87693,2020
"4737","SÃO PAULO",3502309,"Anhembi - SP",6850.51971,2020
"4738","SÃO PAULO",3502408,"Anhumas - SP",4077.823002,2020
"4739","SÃO PAULO",3502507,"Aparecida - SP",35775.06279,2020
"4740","SÃO PAULO",3502606,"Aparecida d'Oeste - SP",4238.02541,2020
"4741","SÃO PAULO",3502705,"Apiaí - SP",23849.86404,2020
"4742","SÃO PAULO",3502754,"Araçariguama - SP",25213.60081,2020
"4743","SÃO PAULO",3502804,"Araçatuba - SP",195433.1012,2020
"4744","SÃO PAULO",3502903,"Araçoiaba da Serra - SP",36473.7571,2020
"4745","SÃO PAULO",3503000,"Aramina - SP",5578.89874,2020
"4746","SÃO PAULO",3503109,"Arandu - SP",6386.251409,2020
"4747","SÃO PAULO",3503158,"Arapeí - SP",2584.363771,2020
"4748","SÃO PAULO",3503208,"Araraquara - SP",240315.1395,2020
"4749","SÃO PAULO",3503307,"Araras - SP",136505.6589,2020
"4750","SÃO PAULO",3503356,"Arco-Íris - SP",1936.781404,2020
"4751","SÃO PAULO",3503406,"Arealva - SP",8361.37207,2020
"4752","SÃO PAULO",3503505,"Areias - SP",3969.867936,2020
"4753","SÃO PAULO",3503604,"Areiópolis - SP",11262.8588,2020
"4754","SÃO PAULO",3503703,"Ariranha - SP",9830.18195,2020
"4755","SÃO PAULO",3503802,"Artur Nogueira - SP",58042.08063,2020
"4756","SÃO PAULO",3503901,"Arujá - SP",93933.64243,2020
"4757","SÃO PAULO",3503950,"Aspásia - SP",1841.125721,2020
"4758","SÃO PAULO",3504008,"Assis - SP",104537.9215,2020
"4759","SÃO PAULO",3504107,"Atibaia - SP",143927.1555,2020
"4760","SÃO PAULO",3504206,"Auriflama - SP",14890.98581,2020
"4761","SÃO PAULO",3504305,"Avaí - SP",5492.805947,2020
"4762","SÃO PAULO",3504404,"Avanhandava - SP",13040.02732,2020
"4763","SÃO PAULO",3504503,"Avaré - SP",90644.3548,2020
"4764","SÃO PAULO",3504602,"Bady Bassitt - SP",17769.33812,2020
"4765","SÃO PAULO",3504701,"Balbinos - SP",3853.999417,2020
"4766","SÃO PAULO",3504800,"Bálsamo - SP",8895.16488,2020
"4767","SÃO PAULO",3504909,"Bananal - SP",10981.41133,2020
"4768","SÃO PAULO",3505005,"Barão de Antonina - SP",3455.363482,2020
"4769","SÃO PAULO",3505104,"Barbosa - SP",7386.85082,2020
"4770","SÃO PAULO",3505203,"Bariri - SP",35667.78198,2020
"4771","SÃO PAULO",3505302,"Barra Bonita - SP",35246.868,2020
"4772","SÃO PAULO",3505351,"Barra do Chapéu - SP",5819.35392,2020
"4773","SÃO PAULO",3505401,"Barra do Turvo - SP",7764.13893,2020
"4774","SÃO PAULO",3505500,"Barretos - SP",122209.8076,2020
"4775","SÃO PAULO",3505609,"Barrinha - SP",34160.57802,2020
"4776","SÃO PAULO",3505708,"Barueri - SP",278576.0577,2020
"4777","SÃO PAULO",3505807,"Bastos - SP",20687.68675,2020
"4778","SÃO PAULO",3505906,"Batatais - SP",62731.4707,2020
"4779","SÃO PAULO",3506003,"Bauru - SP",375069.8145,2020
"4780","SÃO PAULO",3506102,"Bebedouro - SP",75824.4637,2020
"4781","SÃO PAULO",3506201,"Bento de Abreu - SP",3013.222717,2020
"4782","SÃO PAULO",3506300,"Bernardino de Campos - SP",11092.36834,2020
"4783","SÃO PAULO",3506359,"Bertioga - SP",74478.58744,2020
"4784","SÃO PAULO",3506409,"Bilac - SP",7813.34169,2020
"4785","SÃO PAULO",3506508,"Birigui - SP",125548.3001,2020
"4786","SÃO PAULO",3506607,"Biritiba-Mirim - SP",33043.21751,2020
"4787","SÃO PAULO",3506706,"Boa Esperança do Sul - SP",15162.93866,2020
"4788","SÃO PAULO",3506805,"Bocaina - SP",12502.51732,2020
"4789","SÃO PAULO",3506904,"Bofete - SP",11757.1826,2020
"4790","SÃO PAULO",3507001,"Boituva - SP",67508.28461,2020
"4791","SÃO PAULO",3507100,"Bom Jesus dos Perdões - SP",27685.00009,2020
"4792","SÃO PAULO",3507159,"Bom Sucesso de Itararé - SP",4138.84773,2020
"4793","SÃO PAULO",3507209,"Borá - SP",887.004634,2020
"4794","SÃO PAULO",3507308,"Boracéia - SP",4907.82331,2020
"4795","SÃO PAULO",3507407,"Borborema - SP",15988.53467,2020
"4796","SÃO PAULO",3507456,"Borebi - SP",2657.262551,2020
"4797","SÃO PAULO",3507506,"Botucatu - SP",150939.5572,2020
"4798","SÃO PAULO",3507605,"Bragança Paulista - SP",172922.0688,2020
"4799","SÃO PAULO",3507704,"Braúna - SP",5698.67115,2020
"4800","SÃO PAULO",3507753,"Brejo Alegre - SP",2822.912392,2020
"4801","SÃO PAULO",3507803,"Brodowski - SP",25555.16985,2020
"4802","SÃO PAULO",3507902,"Brotas - SP",24899.30849,2020
"4803","SÃO PAULO",3508009,"Buri - SP",20064.26768,2020
"4804","SÃO PAULO",3508108,"Buritama - SP",17209.55656,2020
"4805","SÃO PAULO",3508207,"Buritizal - SP",4470.12342,2020
"4806","SÃO PAULO",3508306,"Cabrália Paulista - SP",4436.89646,2020
"4807","SÃO PAULO",3508405,"Cabreúva - SP",52326.09086,2020
"4808","SÃO PAULO",3508504,"Caçapava - SP",94841.7358,2020
"4809","SÃO PAULO",3508603,"Cachoeira Paulista - SP",33446.91928,2020
"4810","SÃO PAULO",3508702,"Caconde - SP",18921.14943,2020
"4811","SÃO PAULO",3508801,"Cafelândia - SP",17792.54152,2020
"4812","SÃO PAULO",3508900,"Caiabu - SP",4198.05298,2020
"4813","SÃO PAULO",3509007,"Caieiras - SP",105128.27542,2020
"4814","SÃO PAULO",3509106,"Caiuá - SP",5612.37419,2020
"4815","SÃO PAULO",3509205,"Cajamar - SP",81665.18528,2020
"4816","SÃO PAULO",3509254,"Cajati - SP",28255.76566,2020
"4817","SÃO PAULO",3509304,"Cajobi - SP",10405.53088,2020
"4818","SÃO PAULO",3509403,"Cajuru - SP",26565.49456,2020
"4819","SÃO PAULO",3509452,"Campina do Monte Alegre - SP",6046.56122,2020
"4820","SÃO PAULO",3509502,"Campinas - SP",1208953.065,2020
"4821","SÃO PAULO",3509601,"Campo Limpo Paulista - SP",86843.78607,2020
"4822","SÃO PAULO",3509700,"Campos do Jordão - SP",51852.96902,2020
"4823","SÃO PAULO",3509809,"Campos Novos Paulista - SP",4994.7616,2020
"4824","SÃO PAULO",3509908,"Cananéia - SP",12503.08012,2020
"4825","SÃO PAULO",3509957,"Canas - SP",5381.441971,2020
"4826","SÃO PAULO",3510005,"Cândido Mota - SP",30999.1232,2020
"4827","SÃO PAULO",3510104,"Cândido Rodrigues - SP",2744.758547,2020
"4828","SÃO PAULO",3510153,"Canitar - SP",5349.733642,2020
"4829","SÃO PAULO",3510203,"Capão Bonito - SP",46120.32698,2020
"4830","SÃO PAULO",3510302,"Capela do Alto - SP",21214.99515,2020
"4831","SÃO PAULO",3510401,"Capivari - SP",57344.92847,2020
"4832","SÃO PAULO",3510500,"Caraguatatuba - SP",128672.1945,2020
"4833","SÃO PAULO",3510609,"Carapicuíba - SP",396906.6873,2020
"4834","SÃO PAULO",3510708,"Cardoso - SP",12259.52953,2020
"4835","SÃO PAULO",3510807,"Casa Branca - SP",30227.31331,2020
"4836","SÃO PAULO",3510906,"Cássia dos Coqueiros - SP",2614.291422,2020
"4837","SÃO PAULO",3511003,"Castilho - SP",21562.89011,2020
"4838","SÃO PAULO",3511102,"Catanduva - SP",121238.9621,2020
"4839","SÃO PAULO",3511201,"Catiguá - SP",7815.34114,2020
"4840","SÃO PAULO",3511300,"Cedral - SP",9044.29534,2020
"4841","SÃO PAULO",3511409,"Cerqueira César - SP",20333.47758,2020
"4842","SÃO PAULO",3511508,"Cerquilho - SP",52431.82328,2020
"4843","SÃO PAULO",3511607,"Cesário Lange - SP",18827.6872,2020
"4844","SÃO PAULO",3511706,"Charqueada - SP",17578.98161,2020
"4845","SÃO PAULO",3511904,"Clementina - SP",9083.40798,2020
"4846","SÃO PAULO",3512001,"Colina - SP",18392.67117,2020
"4847","SÃO PAULO",3512100,"Colômbia - SP",6308.042468,2020
"4848","SÃO PAULO",3512209,"Conchal - SP",28477.90395,2020
"4849","SÃO PAULO",3512308,"Conchas - SP",18062.87759,2020
"4850","SÃO PAULO",3512407,"Cordeirópolis - SP",25053.33622,2020
"4851","SÃO PAULO",3512506,"Coroados - SP",6054.66017,2020
"4852","SÃO PAULO",3512605,"Coronel Macedo - SP",4892.64246,2020
"4853","SÃO PAULO",3512704,"Corumbataí - SP",4097.781302,2020
"4854","SÃO PAULO",3512803,"Cosmópolis - SP",78434.421,2020
"4855","SÃO PAULO",3512902,"Cosmorama - SP",7206.56769,2020
"4856","SÃO PAULO",3513009,"Cotia - SP",271550.128,2020
"4857","SÃO PAULO",3513108,"Cravinhos - SP",35567.38467,2020
"4858","SÃO PAULO",3513207,"Cristais Paulista - SP",8662.45987,2020
"4859","SÃO PAULO",3513306,"Cruzália - SP",2229.930576,2020
"4860","SÃO PAULO",3513405,"Cruzeiro - SP",81569.4236,2020
"4861","SÃO PAULO",3513504,"Cubatão - SP",130698.0784,2020
"4862","SÃO PAULO",3513603,"Cunha - SP",20971.65791,2020
"4863","SÃO PAULO",3513702,"Descalvado - SP",33502.59845,2020
"4864","SÃO PAULO",3513801,"Diadema - SP",417386.5601,2020
"4865","SÃO PAULO",3513850,"Dirce Reis - SP",1779.734749,2020
"4866","SÃO PAULO",3513900,"Divinolândia - SP",10830.33407,2020
"4867","SÃO PAULO",3514007,"Dobrada - SP",9333.113935,2020
"4868","SÃO PAULO",3514106,"Dois Córregos - SP",28013.40921,2020
"4869","SÃO PAULO",3514205,"Dolcinópolis - SP",2100.139699,2020
"4870","SÃO PAULO",3514304,"Dourado - SP",8827.27323,2020
"4871","SÃO PAULO",3514403,"Dracena - SP",46254.7427,2020
"4872","SÃO PAULO",3514502,"Duartina - SP",12302.69039,2020
"4873","SÃO PAULO",3514601,"Dumont - SP",10162.58671,2020
"4874","SÃO PAULO",3514700,"Echaporã - SP",6221.91941,2020
"4875","SÃO PAULO",3514809,"Eldorado - SP",15395.90571,2020
"4876","SÃO PAULO",3514908,"Elias Fausto - SP",17922.84363,2020
"4877","SÃO PAULO",3514924,"Elisiário - SP",3610.999362,2020
"4878","SÃO PAULO",3514957,"Embaúba - SP",2525.956553,2020
"4879","SÃO PAULO",3515004,"Embu das Artes - SP",279394.3811,2020
"4880","SÃO PAULO",3515103,"Embu-Guaçu - SP",69552.64724,2020
"4881","SÃO PAULO",3515129,"Emilianópolis - SP",3175.649129,2020
"4882","SÃO PAULO",3515152,"Engenheiro Coelho - SP",23719.2336,2020
"4883","SÃO PAULO",3515186,"Espírito Santo do Pinhal - SP",43671.07022,2020
"4884","SÃO PAULO",3515194,"Espírito Santo do Turvo - SP",4951.667764,2020
"4885","SÃO PAULO",3515202,"Estrela d'Oeste - SP",8358.95139,2020
"4886","SÃO PAULO",3515301,"Estrela do Norte - SP",2871.788628,2020
"4887","SÃO PAULO",3515350,"Euclides da Cunha Paulista - SP",9438.89394,2020
"4888","SÃO PAULO",3515400,"Fartura - SP",16030.68092,2020
"4889","SÃO PAULO",3515509,"Fernandópolis - SP",67654.298,2020
"4890","SÃO PAULO",3515608,"Fernando Prestes - SP",5726.83129,2020
"4891","SÃO PAULO",3515657,"Fernão - SP",1693.293891,2020
"4892","SÃO PAULO",3515707,"Ferraz de Vasconcelos - SP",200006.3206,2020
"4893","SÃO PAULO",3515806,"Flora Rica - SP",1618.268371,2020
"4894","SÃO PAULO",3515905,"Floreal - SP",2859.50694,2020
"4895","SÃO PAULO",3516002,"Flórida Paulista - SP",15021.49369,2020
"4896","SÃO PAULO",3516101,"Florínia - SP",2817.423751,2020
"4897","SÃO PAULO",3516200,"Franca - SP",353320.4938,2020
"4898","SÃO PAULO",3516309,"Francisco Morato - SP",179857.5483,2020
"4899","SÃO PAULO",3516408,"Franco da Rocha - SP",161676.71167,2020
"4900","SÃO PAULO",3516507,"Gabriel Monteiro - SP",2759.115135,2020
"4901","SÃO PAULO",3516606,"Gália - SP",6681.92477,2020
"4902","SÃO PAULO",3516705,"Garça - SP",43795.8059,2020
"4903","SÃO PAULO",3516804,"Gastão Vidigal - SP",4892.732838,2020
"4904","SÃO PAULO",3516853,"Gavião Peixoto - SP",4909.250177,2020
"4905","SÃO PAULO",3516903,"General Salgado - SP",10792.33006,2020
"4906","SÃO PAULO",3517000,"Getulina - SP",11381.11054,2020
"4907","SÃO PAULO",3517109,"Glicério - SP",4913.78592,2020
"4908","SÃO PAULO",3517208,"Guaiçara - SP",12362.89383,2020
"4909","SÃO PAULO",3517307,"Guaimbê - SP",5867.28918,2020
"4910","SÃO PAULO",3517406,"Guaíra - SP",40706.75634,2020
"4911","SÃO PAULO",3517505,"Guapiaçu - SP",21950.92622,2020
"4912","SÃO PAULO",3517604,"Guapiara - SP",16865.93531,2020
"4913","SÃO PAULO",3517703,"Guará - SP",21414.023,2020
"4914","SÃO PAULO",3517802,"Guaraçaí - SP",8248.91831,2020
"4915","SÃO PAULO",3517901,"Guaraci - SP",11497.01882,2020
"4916","SÃO PAULO",3518008,"Guarani d'Oeste - SP",2042.986869,2020
"4917","SÃO PAULO",3518107,"Guarantã - SP",6834.02465,2020
"4918","SÃO PAULO",3518206,"Guararapes - SP",32647.06603,2020
"4919","SÃO PAULO",3518305,"Guararema - SP",30154.47321,2020
"4920","SÃO PAULO",3518404,"Guaratinguetá - SP",120798.9455,2020
"4921","SÃO PAULO",3518503,"Guareí - SP",16326.00668,2020
"4922","SÃO PAULO",3518602,"Guariba - SP",40980.42054,2020
"4923","SÃO PAULO",3518701,"Guarujá - SP",320104.2361,2020
"4924","SÃO PAULO",3518800,"Guarulhos - SP",1389885.3065,2020
"4925","SÃO PAULO",3518859,"Guatapará - SP",7775.64654,2020
"4926","SÃO PAULO",3518909,"Guzolândia - SP",5327.252688,2020
"4927","SÃO PAULO",3519006,"Herculândia - SP",9471.08179,2020
"4928","SÃO PAULO",3519055,"Holambra - SP",15819.54371,2020
"4929","SÃO PAULO",3519071,"Hortolândia - SP",242802.9323,2020
"4930","SÃO PAULO",3519105,"Iacanga - SP",11922.76872,2020
"4931","SÃO PAULO",3519204,"Iacri - SP",6399.69719,2020
"4932","SÃO PAULO",3519253,"Iaras - SP",8165.90185,2020
"4933","SÃO PAULO",3519303,"Ibaté - SP",36133.35564,2020
